Sample Location,Contaminant ID,Analysis Result,MCL In Effect,Sample Date,Sample Type,Laboratory ID,Analysis Method,Analysis Date,Sample Received Date,SPLIT_PAGES,PWSID,SYSTEM NAME,MAIN_PAGE,TOP_MARGIN,SYSNAME_PAGE
101,CHLORINE,1.95,.,01/01/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/01/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,1,70,1
101,CHLORINE,1.43,.,01/02/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/02/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,1,70,1
101,CHLORINE,1.06,.,01/03/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/03/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,1,70,1
101,CHLORINE,0.88,.,01/04/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/04/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,1,70,1
101,CHLORINE,0.9,.,01/05/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/05/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,1,70,1
101,CHLORINE,0.7,.,01/06/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/06/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,1,70,1
101,CHLORINE,0.66,.,01/07/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/07/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,1,70,1
101,CHLORINE,1.11,.,01/08/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/08/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,1,70,1
101,CHLORINE,1.2,.,01/09/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/09/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,1,70,1
101,CHLORINE,1.34,.,01/10/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/10/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,1,70,1
101,CHLORINE,0.94,.,01/11/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/11/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,1,70,1
101,CHLORINE,0.77,.,01/12/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/12/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,1,70,1
101,CHLORINE,0.54,.,01/13/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/13/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,1,70,1
101,CHLORINE,1.09,.,01/14/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/14/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,1,70,1
101,CHLORINE,1.67,.,01/15/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/15/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,1,70,1
101,CHLORINE,2.02,.,01/16/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/16/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,2,70,2
101,CHLORINE,1.66,.,01/17/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/17/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,2,70,2
101,CHLORINE,0.95,.,01/18/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/18/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,2,70,2
101,CHLORINE,0.97,.,01/19/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/19/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,2,70,2
101,CHLORINE,1.04,.,01/20/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/20/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,2,70,2
101,CHLORINE,0.67,.,01/21/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/21/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,2,70,2
101,CHLORINE,0.59,.,01/22/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/22/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,2,70,2
101,CHLORINE,0.63,.,01/23/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/23/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,2,70,2
101,CHLORINE,0.58,.,01/24/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/24/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,2,70,2
101,CHLORINE,0.65,.,01/25/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/25/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,2,70,2
101,CHLORINE,0.6,.,01/26/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/26/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,2,70,2
101,CHLORINE,0.63,.,01/27/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/27/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,2,70,2
101,CHLORINE,0.55,.,01/28/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/28/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,2,70,2
101,CHLORINE,0.58,.,01/29/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/29/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,2,70,2
101,CHLORINE,0.62,.,01/30/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/30/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,2,70,2
101,CHLORINE,1.09,.,01/31/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",01/31/2015,02/09/2015,1,6430001, SCENIC MOBILE HOME PARK,3,70,3
101,CHLORINE,1.95,.,02/01/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/01/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,3,70,3
101,CHLORINE,1.1,.,02/02/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/02/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,3,70,3
101,CHLORINE,1.01,.,02/03/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/03/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,3,70,3
101,CHLORINE,0.9,.,02/04/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/04/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,3,70,3
101,CHLORINE,0.81,.,02/05/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/05/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,3,70,3
101,CHLORINE,0.58,.,02/06/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/06/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,3,70,3
101,CHLORINE,0.74,.,02/07/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/07/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,3,70,3
101,CHLORINE,1.1,.,02/08/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/08/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,3,70,3
101,CHLORINE,1.34,.,02/09/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/09/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,3,70,3
101,CHLORINE,1.67,.,02/10/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/10/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,3,70,3
101,CHLORINE,1.11,.,02/11/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/11/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,3,70,3
101,CHLORINE,0.84,.,02/12/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/12/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,3,70,3
101,CHLORINE,0.59,.,02/13/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/13/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,3,70,3
101,CHLORINE,0.63,.,02/14/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/14/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,3,70,3
101,CHLORINE,0.56,.,02/15/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/15/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,4,70,4
101,CHLORINE,0.49,.,02/16/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/16/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,4,70,4
101,CHLORINE,1.56,.,02/17/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/17/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,4,70,4
101,CHLORINE,0.76,.,02/18/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/18/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,4,70,4
101,CHLORINE,0.71,.,02/19/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/19/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,4,70,4
101,CHLORINE,0.54,.,02/20/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/20/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,4,70,4
101,CHLORINE,0.66,.,02/21/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/21/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,4,70,4
101,CHLORINE,0.7,.,02/22/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/22/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,4,70,4
101,CHLORINE,0.51,.,02/23/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/23/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,4,70,4
101,CHLORINE,0.99,.,02/24/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/24/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,4,70,4
101,CHLORINE,1.85,.,02/25/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/25/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,4,70,4
101,CHLORINE,1.17,.,02/26/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/26/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,4,70,4
101,CHLORINE,0.79,.,02/27/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/27/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,4,70,4
101,CHLORINE,0.57,.,02/28/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",02/28/2015,03/07/2015,1,6430001, SCENIC MOBILE HOME PARK,4,70,4
101,CHLORINE,1.21,.,03/01/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/01/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,4,70,4
101,CHLORINE,1.48,.,03/02/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/02/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,5,70,5
101,CHLORINE,0.72,.,03/03/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/03/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,5,70,5
101,CHLORINE,0.68,.,03/04/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/04/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,5,70,5
101,CHLORINE,0.54,.,03/05/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/05/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,5,70,5
101,CHLORINE,0.6,.,03/06/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/06/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,5,70,5
101,CHLORINE,0.52,.,03/07/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/07/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,5,70,5
101,CHLORINE,0.46,.,03/08/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/08/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,5,70,5
101,CHLORINE,0.48,.,03/09/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/09/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,5,70,5
101,CHLORINE,0.95,.,03/10/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/10/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,5,70,5
101,CHLORINE,1.37,.,03/11/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/11/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,5,70,5
101,CHLORINE,1.96,.,03/12/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/12/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,5,70,5
101,CHLORINE,1.01,.,03/13/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/13/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,5,70,5
101,CHLORINE,0.72,.,03/14/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/14/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,5,70,5
101,CHLORINE,0.66,.,03/15/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/15/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,5,70,5
101,CHLORINE,0.48,.,03/16/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/16/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,5,70,5
101,CHLORINE,0.94,.,03/17/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/17/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,6,70,6
101,CHLORINE,1.16,.,03/18/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/18/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,6,70,6
101,CHLORINE,1.88,.,03/19/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/19/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,6,70,6
101,CHLORINE,2.13,.,03/20/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/20/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,6,70,6
101,CHLORINE,1.72,.,03/21/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/21/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,6,70,6
101,CHLORINE,1.64,.,03/22/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/22/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,6,70,6
101,CHLORINE,1.56,.,03/23/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/23/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,6,70,6
101,CHLORINE,1.04,.,03/24/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/24/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,6,70,6
101,CHLORINE,0.92,.,03/25/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/25/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,6,70,6
101,CHLORINE,0.75,.,03/26/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/26/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,6,70,6
101,CHLORINE,0.72,.,03/27/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/27/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,6,70,6
101,CHLORINE,0.67,.,03/28/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/28/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,6,70,6
101,CHLORINE,0.71,.,03/29/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/29/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,6,70,6
101,CHLORINE,0.64,.,03/30/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/30/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,6,70,6
101,CHLORINE,0.54,.,03/31/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",03/31/2015,04/08/2015,1,6430001, SCENIC MOBILE HOME PARK,6,70,6
101,CHLORINE,1.06,.,04/01/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",04/01/2015,05/10/2015,1,6430001, SCENIC MOBILE HOME PARK,7,70,7
101,CHLORINE,0.78,.,04/02/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",04/02/2015,05/10/2015,1,6430001, SCENIC MOBILE HOME PARK,7,70,7
101,CHLORINE,1.1,.,04/03/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",04/03/2015,05/10/2015,1,6430001, SCENIC MOBILE HOME PARK,7,70,7
101,CHLORINE,0.93,.,04/04/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",04/04/2015,05/10/2015,1,6430001, SCENIC MOBILE HOME PARK,7,70,7
101,CHLORINE,1.04,.,04/05/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",04/05/2015,05/10/2015,1,6430001, SCENIC MOBILE HOME PARK,7,70,7
101,CHLORINE,0.97,.,04/06/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",04/06/2015,05/10/2015,1,6430001, SCENIC MOBILE HOME PARK,7,70,7
101,CHLORINE,1.09,.,04/07/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",04/07/2015,05/10/2015,1,6430001, SCENIC MOBILE HOME PARK,7,70,7
101,CHLORINE,0.94,.,04/08/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",04/08/2015,05/10/2015,1,6430001, SCENIC MOBILE HOME PARK,7,70,7
101,CHLORINE,0.95,.,04/09/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",04/09/2015,05/10/2015,1,6430001, SCENIC MOBILE HOME PARK,7,70,7
101,CHLORINE,0.88,.,04/10/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",04/10/2015,05/10/2015,1,6430001, SCENIC MOBILE HOME PARK,7,70,7
101,CHLORINE,0.74,.,04/11/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",04/11/2015,05/10/2015,1,6430001, SCENIC MOBILE HOME PARK,7,70,7
101,CHLORINE,0.68,.,04/12/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",04/12/2015,05/10/2015,1,6430001, SCENIC MOBILE HOME PARK,7,70,7
101,CHLORINE,0.81,.,04/13/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",04/13/2015,05/10/2015,1,6430001, SCENIC MOBILE HOME PARK,7,70,7
101,CHLORINE,0.94,.,04/14/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",04/14/2015,05/10/2015,1,6430001, SCENIC MOBILE HOME PARK,7,70,7
101,CHLORINE,0.69,.,04/15/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",04/15/2015,05/10/2015,1,6430001, SCENIC MOBILE HOME PARK,7,70,7
101,CHLORINE,0.61,.,04/16/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",04/16/2015,05/10/2015,1,6430001, SCENIC MOBILE HOME PARK,8,70,8
101,CHLORINE,0.59,.,04/17/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",04/17/2015,05/10/2015,1,6430001, SCENIC MOBILE HOME PARK,8,70,8
101,CHLORINE,0.63,.,04/18/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",04/18/2015,05/10/2015,1,6430001, SCENIC MOBILE HOME PARK,8,70,8
101,CHLORINE,0.53,.,04/19/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",04/19/2015,05/10/2015,1,6430001, SCENIC MOBILE HOME PARK,8,70,8
101,CHLORINE,0.45,.,04/20/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",04/20/2015,05/10/2015,1,6430001, SCENIC MOBILE HOME PARK,8,70,8
101,CHLORINE,0.51,.,04/21/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",04/21/2015,05/10/2015,1,6430001, SCENIC MOBILE HOME PARK,8,70,8
101,CHLORINE,0.49,.,04/22/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",04/22/2015,05/10/2015,1,6430001, SCENIC MOBILE HOME PARK,8,70,8
101,CHLORINE,0.54,.,04/23/2015,ENTRY POINT,MCAFOOSE PLUMBING & CONSTRUCTI,"COLORMTRC, DPD (CL/NH2CL)",04/23/2015,05/10/2015,1,6430001, SCENIC MOBILE HOME PARK,8,70,8
